transaction_id,product_id,product_name,category,original_price,price_paid,quantity,timestamp,customer_id,customer_segment,inventory_level_before_sale,competitor_price_avg,holiday_season
TXN_010846,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,182.52,2,2023-08-20,CUST_0175,Regular,76,167.03,0
TXN_017541,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,19.41,2,2023-08-20,CUST_4997,New,90,19.47,0
TXN_017935,ELF_029,Tome of Trading Secrets,Scrolls,21.85,23.37,2,2023-08-20,CUST_0525,Loyal,56,25.24,0
TXN_020240,ELF_016,Glimmering Gem Ring,Potions,20.5,22.3,1,2023-08-20,CUST_3808,Loyal,25,21.52,0
TXN_005906,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,20.32,3,2023-08-20,CUST_2842,Loyal,99,21.3,0
TXN_017569,ELF_021,Dazzling Diamond Tiara,Potions,33.36,41.69,1,2023-08-20,CUST_3324,New,4,45.73,0
TXN_021157,ELF_002,Mystic Mana Elixir,Tools,77.29,85.87,1,2023-08-20,CUST_1202,Loyal,28,77.37,0
TXN_005702,ELF_006,Ruby Restoration Tonic,Potions,19.68,21.02,2,2023-08-20,CUST_1626,High-Value,34,19.16,0
TXN_015600,ELF_031,Flying Carpet (Small),Potions,33.23,37.67,3,2023-08-20,CUST_1018,Regular,65,34.2,0
TXN_002080,ELF_015,Luminous Lantern,Enchanted Items,172.73,198.35,3,2023-08-20,CUST_3256,Loyal,73,181.41,0
TXN_012421,ELF_022,Enchanted Gold Amulet,Tools,32.67,35.49,2,2023-08-20,CUST_2121,High-Value,76,32.74,0
TXN_011246,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,232.36,1,2023-08-20,CUST_2820,New,11,239.32,0
TXN_023670,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,18.15,1,2023-08-20,CUST_2474,Regular,84,19.5,0
TXN_011290,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,18.43,2,2023-08-20,CUST_3119,High-Value,58,17.52,0
TXN_010809,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,20.58,1,2023-08-20,CUST_0075,High-Value,47,21.75,0
TXN_020184,ELF_006,Ruby Restoration Tonic,Potions,19.68,19.27,1,2023-08-20,CUST_1951,Regular,96,19.05,0
TXN_000204,ELF_033,Singing Crystal,Jewelry,59.76,61.7,3,2023-08-20,CUST_0356,High-Value,28,65.48,0
TXN_007402,ELF_011,Mystical Chisel,Potions,15.62,17.46,3,2023-08-21,CUST_2605,Regular,3,17.98,0
TXN_020194,ELF_008,Enchanted Quill,Jewelry,179.93,181.22,1,2023-08-21,CUST_1686,Loyal,42,191.08,0
TXN_013617,ELF_023,Celestial Crystal Crown,Jewelry,93.82,90.75,1,2023-08-21,CUST_4349,Loyal,36,87.74,0
TXN_020271,ELF_028,Guide to Garden Magic,Jewelry,127.14,132.83,1,2023-08-21,CUST_2129,High-Value,37,125.95,0
TXN_005970,ELF_025,Spell of Prosperity,Enchanted Items,282.43,288.05,2,2023-08-21,CUST_3172,Regular,59,305.42,0
TXN_005878,ELF_026,Map of Hidden Treasures,Potions,38.56,35.96,1,2023-08-21,CUST_0702,High-Value,96,36.11,0
TXN_020212,ELF_029,Tome of Trading Secrets,Scrolls,21.85,28.09,1,2023-08-21,CUST_4159,Loyal,2,28.64,0
TXN_023852,ELF_031,Flying Carpet (Small),Potions,33.23,32.21,1,2023-08-21,CUST_0641,Loyal,94,33.26,0
TXN_006021,ELF_034,Dancing Shoes,Scrolls,28.98,29.61,2,2023-08-21,CUST_2469,Regular,26,29.89,0
TXN_007252,ELF_002,Mystic Mana Elixir,Tools,77.29,79.72,1,2023-08-21,CUST_1556,New,44,78.94,0
TXN_008878,ELF_010,Glowing Hammer,Enchanted Items,383.23,396.17,2,2023-08-21,CUST_0973,New,24,364.06,0
TXN_013758,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,205.95,2,2023-08-21,CUST_1426,Regular,13,202.12,0
TXN_014441,ELF_012,Starlight Saw,Tools,78.35,80.99,1,2023-08-21,CUST_4255,High-Value,55,78.57,0
TXN_007604,ELF_014,Crystalline Compass,Scrolls,14.25,13.58,2,2023-08-21,CUST_3941,New,30,14.74,0
TXN_016727,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,18.81,1,2023-08-21,CUST_2250,New,67,20.02,0
TXN_007954,ELF_011,Mystical Chisel,Potions,15.62,15.46,1,2023-08-21,CUST_4641,New,50,15.1,0
TXN_000884,ELF_001,Shimmering Health Potion,Potions,26.24,24.71,2,2023-08-21,CUST_3106,Loyal,99,26.83,0
TXN_011142,ELF_006,Ruby Restoration Tonic,Potions,19.68,19.64,1,2023-08-21,CUST_4268,New,78,18.02,0
TXN_008237,ELF_034,Dancing Shoes,Scrolls,28.98,29.11,2,2023-08-21,CUST_1348,New,68,31.73,0
TXN_002042,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,18.07,2,2023-08-21,CUST_0983,Regular,14,17.94,0
TXN_001016,ELF_032,Wishing Well Water,Tools,34.38,39.94,1,2023-08-21,CUST_0925,High-Value,3,40.01,0
TXN_014306,ELF_007,Moonlight Memory Potion,Tools,28.19,27.27,2,2023-08-21,CUST_4560,New,71,29.39,0
TXN_020107,ELF_012,Starlight Saw,Tools,78.35,79.81,1,2023-08-21,CUST_1663,Loyal,11,83.68,0
TXN_001046,ELF_033,Singing Crystal,Jewelry,59.76,59.01,1,2023-08-21,CUST_2716,Regular,60,64.26,0
TXN_007739,ELF_012,Starlight Saw,Tools,78.35,78.18,1,2023-08-21,CUST_4974,New,78,75.68,0
TXN_013900,ELF_032,Wishing Well Water,Tools,34.38,33.24,2,2023-08-21,CUST_3190,New,37,31.74,0
TXN_019263,ELF_031,Flying Carpet (Small),Potions,33.23,33.91,1,2023-08-21,CUST_2200,Regular,24,35.2,0
TXN_016854,ELF_030,Magic Mirror,Enchanted Items,118.58,113.53,3,2023-08-21,CUST_1226,Loyal,45,123.63,0
TXN_001128,ELF_030,Magic Mirror,Enchanted Items,118.58,109.64,1,2023-08-21,CUST_3321,Loyal,98,103.2,0
TXN_014758,ELF_015,Luminous Lantern,Enchanted Items,172.73,165.15,2,2023-08-21,CUST_2600,Loyal,37,148.69,0
TXN_024667,ELF_010,Glowing Hammer,Enchanted Items,383.23,382.55,1,2023-08-21,CUST_0295,Regular,46,387.89,0
TXN_008532,ELF_012,Starlight Saw,Tools,78.35,101.09,1,2023-08-21,CUST_2040,Regular,7,95.43,0
TXN_024475,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,16.28,2,2023-08-21,CUST_0922,Regular,90,16.57,0
TXN_021305,ELF_011,Mystical Chisel,Potions,15.62,19.2,1,2023-08-21,CUST_0416,New,8,18.57,0
TXN_009337,ELF_017,Sparkling Silver Necklace,Tools,41.73,42.4,2,2023-08-21,CUST_0275,High-Value,39,38.28,0
TXN_003028,ELF_007,Moonlight Memory Potion,Tools,28.19,28.44,2,2023-08-21,CUST_1658,New,41,28.28,0
TXN_003396,ELF_013,Ethereal Axe,Jewelry,174.87,172.05,2,2023-08-21,CUST_3157,Loyal,16,160.89,0
TXN_002689,ELF_012,Starlight Saw,Tools,78.35,70.04,1,2023-08-21,CUST_2034,Loyal,90,71.49,0
TXN_005343,ELF_014,Crystalline Compass,Scrolls,14.25,13.99,2,2023-08-21,CUST_3503,Loyal,72,15.07,0
TXN_024400,ELF_028,Guide to Garden Magic,Jewelry,127.14,126.18,3,2023-08-21,CUST_2896,Loyal,30,128.36,0
TXN_002962,ELF_027,Recipe for Happiness,Tools,35.98,32.69,1,2023-08-21,CUST_4275,Loyal,99,35.41,0
TXN_000362,ELF_034,Dancing Shoes,Scrolls,28.98,28.64,2,2023-08-21,CUST_1100,Regular,63,29.67,0
TXN_018299,ELF_015,Luminous Lantern,Enchanted Items,172.73,211.56,1,2023-08-21,CUST_0831,New,0,205.55,0
TXN_000043,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,18.62,2,2023-08-21,CUST_4553,Regular,54,20.43,0
TXN_012726,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,191.56,2,2023-08-21,CUST_2041,Loyal,84,194.53,0
TXN_006503,ELF_034,Dancing Shoes,Scrolls,28.98,28.16,1,2023-08-21,CUST_3712,Loyal,27,28.19,0
TXN_023714,ELF_011,Mystical Chisel,Potions,15.62,14.22,1,2023-08-21,CUST_1315,Regular,85,13.73,0
TXN_024992,ELF_010,Glowing Hammer,Enchanted Items,383.23,448.68,1,2023-08-21,CUST_2516,Regular,3,442.74,0
TXN_006481,ELF_031,Flying Carpet (Small),Potions,33.23,39.31,1,2023-08-21,CUST_2179,New,9,38.55,0
TXN_021488,ELF_030,Magic Mirror,Enchanted Items,118.58,114.65,1,2023-08-21,CUST_2926,Loyal,65,112.17,0
TXN_021046,ELF_022,Enchanted Gold Amulet,Tools,32.67,30.24,3,2023-08-21,CUST_1414,New,96,28.15,0
TXN_010325,ELF_030,Magic Mirror,Enchanted Items,118.58,118.52,1,2023-08-21,CUST_3018,New,37,114.33,0
TXN_012428,ELF_022,Enchanted Gold Amulet,Tools,32.67,32.82,3,2023-08-21,CUST_2120,High-Value,62,35.57,0
TXN_004926,ELF_033,Singing Crystal,Jewelry,59.76,60.57,1,2023-08-21,CUST_3730,High-Value,43,62.51,0
TXN_011439,ELF_008,Enchanted Quill,Jewelry,179.93,164.78,2,2023-08-21,CUST_2972,New,83,159.87,0
TXN_024371,ELF_015,Luminous Lantern,Enchanted Items,172.73,175.04,1,2023-08-21,CUST_4775,Loyal,18,161.74,0
TXN_009924,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,196.63,1,2023-08-21,CUST_3677,Loyal,8,178.62,0
TXN_018431,ELF_013,Ethereal Axe,Jewelry,174.87,177.94,1,2023-08-21,CUST_3342,Loyal,43,190.88,0
TXN_015507,ELF_011,Mystical Chisel,Potions,15.62,15.48,2,2023-08-21,CUST_3045,Regular,42,14.92,0
TXN_010514,ELF_028,Guide to Garden Magic,Jewelry,127.14,124.1,1,2023-08-21,CUST_3182,New,45,121.65,0
TXN_009492,ELF_007,Moonlight Memory Potion,Tools,28.19,28.41,2,2023-08-21,CUST_3940,Regular,71,25.9,0
TXN_007025,ELF_014,Crystalline Compass,Scrolls,14.25,12.96,1,2023-08-21,CUST_4823,Regular,95,12.16,0
TXN_001496,ELF_004,Golden Healing Draught,Scrolls,21.97,21.26,1,2023-08-21,CUST_1408,High-Value,47,22.2,0
TXN_009622,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,17.38,2,2023-08-21,CUST_1133,High-Value,90,16.96,0
TXN_014970,ELF_021,Dazzling Diamond Tiara,Potions,33.36,32.33,2,2023-08-21,CUST_0735,Loyal,47,35.4,0
TXN_013070,ELF_021,Dazzling Diamond Tiara,Potions,33.36,40.48,1,2023-08-21,CUST_4735,Regular,7,41.74,0
TXN_019530,ELF_023,Celestial Crystal Crown,Jewelry,93.82,85.08,3,2023-08-21,CUST_4890,High-Value,90,84.88,0
TXN_001906,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,156.97,1,2023-08-21,CUST_4859,New,27,149.38,0
TXN_005022,ELF_022,Enchanted Gold Amulet,Tools,32.67,31.11,1,2023-08-21,CUST_0732,Loyal,40,33.34,0
TXN_000209,ELF_033,Singing Crystal,Jewelry,59.76,61.03,1,2023-08-21,CUST_0938,Loyal,77,65.85,0
TXN_006809,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,16.64,2,2023-08-21,CUST_2371,Loyal,50,15.62,0
TXN_012997,ELF_012,Starlight Saw,Tools,78.35,77.51,1,2023-08-21,CUST_2286,High-Value,15,75.32,0
TXN_021298,ELF_032,Wishing Well Water,Tools,34.38,35.44,3,2023-08-21,CUST_0680,New,59,36.76,0
TXN_005065,ELF_009,Magic Measuring Tape,Scrolls,22.02,22.59,1,2023-08-21,CUST_1757,High-Value,17,24.17,0
TXN_010717,ELF_033,Singing Crystal,Jewelry,59.76,60.79,1,2023-08-21,CUST_0046,Regular,28,62.11,0
TXN_006141,ELF_021,Dazzling Diamond Tiara,Potions,33.36,33.81,1,2023-08-21,CUST_3449,Regular,42,36.34,0
TXN_020952,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,144.05,2,2023-08-22,CUST_4408,High-Value,2,141.29,0
TXN_020887,ELF_004,Golden Healing Draught,Scrolls,21.97,21.52,2,2023-08-22,CUST_4276,High-Value,46,23.45,0
TXN_016203,ELF_031,Flying Carpet (Small),Potions,33.23,32.61,1,2023-08-22,CUST_4937,Regular,49,33.55,0
TXN_021260,ELF_030,Magic Mirror,Enchanted Items,118.58,121.6,1,2023-08-22,CUST_0463,High-Value,47,127.82,0
TXN_018081,ELF_002,Mystic Mana Elixir,Tools,77.29,81.04,1,2023-08-22,CUST_1426,New,45,74.0,0
TXN_017548,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,18.09,2,2023-08-22,CUST_1633,New,34,16.45,0
TXN_019666,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,159.76,3,2023-08-22,CUST_0597,New,62,144.57,0
TXN_017490,ELF_021,Dazzling Diamond Tiara,Potions,33.36,34.44,1,2023-08-22,CUST_0960,High-Value,55,35.03,0
TXN_019220,ELF_033,Singing Crystal,Jewelry,59.76,60.76,1,2023-08-22,CUST_1268,High-Value,46,60.47,0
TXN_022923,ELF_004,Golden Healing Draught,Scrolls,21.97,22.01,2,2023-08-22,CUST_1371,Regular,11,21.22,0
TXN_017080,ELF_011,Mystical Chisel,Potions,15.62,15.54,1,2023-08-22,CUST_2069,High-Value,11,15.62,0
TXN_012500,ELF_010,Glowing Hammer,Enchanted Items,383.23,401.68,1,2023-08-22,CUST_2020,Loyal,43,404.94,0
TXN_003535,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,19.37,1,2023-08-22,CUST_3497,Loyal,1,20.39,0
TXN_007017,ELF_027,Recipe for Happiness,Tools,35.98,35.3,1,2023-08-22,CUST_2629,High-Value,26,32.22,0
TXN_023001,ELF_028,Guide to Garden Magic,Jewelry,127.14,154.97,1,2023-08-22,CUST_4739,High-Value,1,151.57,0
TXN_010581,ELF_001,Shimmering Health Potion,Potions,26.24,24.57,1,2023-08-22,CUST_2123,New,96,26.93,0
TXN_010370,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,281.27,1,2023-08-22,CUST_3211,Regular,3,273.37,0
TXN_006997,ELF_022,Enchanted Gold Amulet,Tools,32.67,33.29,2,2023-08-22,CUST_1653,Regular,34,35.28,0
TXN_009769,ELF_030,Magic Mirror,Enchanted Items,118.58,120.16,1,2023-08-22,CUST_3368,High-Value,40,118.37,0
TXN_023468,ELF_032,Wishing Well Water,Tools,34.38,34.04,1,2023-08-22,CUST_3709,New,48,34.31,0
TXN_005142,ELF_029,Tome of Trading Secrets,Scrolls,21.85,22.71,1,2023-08-22,CUST_0335,Loyal,76,24.78,0
TXN_006710,ELF_021,Dazzling Diamond Tiara,Potions,33.36,29.84,1,2023-08-22,CUST_3579,Loyal,84,31.97,0
TXN_004867,ELF_002,Mystic Mana Elixir,Tools,77.29,73.5,2,2023-08-22,CUST_3749,New,52,69.09,0
TXN_023773,ELF_004,Golden Healing Draught,Scrolls,21.97,25.94,1,2023-08-22,CUST_4438,Loyal,2,23.9,0
TXN_009100,ELF_014,Crystalline Compass,Scrolls,14.25,14.08,3,2023-08-22,CUST_1305,New,28,12.73,0
TXN_011176,ELF_033,Singing Crystal,Jewelry,59.76,57.37,1,2023-08-22,CUST_0905,Loyal,60,61.56,0
TXN_001579,ELF_026,Map of Hidden Treasures,Potions,38.56,33.86,2,2023-08-22,CUST_1138,New,92,36.55,0
TXN_013382,ELF_034,Dancing Shoes,Scrolls,28.98,29.17,1,2023-08-22,CUST_2594,High-Value,65,32.04,0
TXN_006336,ELF_030,Magic Mirror,Enchanted Items,118.58,110.8,3,2023-08-22,CUST_4306,Loyal,89,116.76,0
TXN_004721,ELF_013,Ethereal Axe,Jewelry,174.87,176.31,1,2023-08-22,CUST_3157,New,31,178.18,0
TXN_009177,ELF_005,Emerald Energy Potion,Enchanted Items,162.41,156.26,2,2023-08-22,CUST_2036,Regular,24,141.74,0
TXN_024646,ELF_012,Starlight Saw,Tools,78.35,71.71,2,2023-08-22,CUST_2963,Loyal,83,71.26,0
TXN_000623,ELF_004,Golden Healing Draught,Scrolls,21.97,21.52,2,2023-08-22,CUST_2245,High-Value,46,22.68,0
TXN_002017,ELF_021,Dazzling Diamond Tiara,Potions,33.36,31.05,3,2023-08-22,CUST_1975,Regular,95,28.38,0
TXN_002362,ELF_017,Sparkling Silver Necklace,Tools,41.73,42.73,2,2023-08-22,CUST_2819,High-Value,45,42.1,0
TXN_024690,ELF_007,Moonlight Memory Potion,Tools,28.19,27.26,1,2023-08-22,CUST_1898,New,54,27.76,0
TXN_001013,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,204.99,2,2023-08-22,CUST_3813,Regular,87,223.53,0
TXN_013197,ELF_012,Starlight Saw,Tools,78.35,81.42,1,2023-08-22,CUST_2895,High-Value,59,85.28,0
TXN_013898,ELF_011,Mystical Chisel,Potions,15.62,15.66,1,2023-08-22,CUST_1154,Loyal,40,16.59,0
TXN_008365,ELF_016,Glimmering Gem Ring,Potions,20.5,20.31,3,2023-08-22,CUST_3545,Loyal,27,19.07,0
TXN_015332,ELF_029,Tome of Trading Secrets,Scrolls,21.85,20.62,1,2023-08-22,CUST_0978,Regular,98,21.9,0
TXN_005564,ELF_007,Moonlight Memory Potion,Tools,28.19,27.89,2,2023-08-22,CUST_2065,Regular,61,30.48,0
TXN_012337,ELF_032,Wishing Well Water,Tools,34.38,34.8,1,2023-08-22,CUST_3497,Loyal,69,35.41,0
TXN_000976,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,21.89,1,2023-08-22,CUST_2452,High-Value,4,20.12,0
TXN_023739,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,123.94,3,2023-08-22,CUST_0662,New,98,126.7,0
TXN_006398,ELF_033,Singing Crystal,Jewelry,59.76,58.01,1,2023-08-22,CUST_1582,New,14,63.68,0
TXN_008304,ELF_028,Guide to Garden Magic,Jewelry,127.14,159.66,1,2023-08-22,CUST_1925,Loyal,5,155.78,0
TXN_012567,ELF_001,Shimmering Health Potion,Potions,26.24,25.57,1,2023-08-22,CUST_3939,Loyal,86,27.39,0
TXN_012477,ELF_033,Singing Crystal,Jewelry,59.76,61.06,2,2023-08-22,CUST_0057,High-Value,47,60.74,0
TXN_012851,ELF_015,Luminous Lantern,Enchanted Items,172.73,168.2,1,2023-08-22,CUST_3596,High-Value,26,166.37,0
TXN_010823,ELF_026,Map of Hidden Treasures,Potions,38.56,36.33,1,2023-08-22,CUST_4570,High-Value,98,34.72,0
TXN_012930,ELF_015,Luminous Lantern,Enchanted Items,172.73,180.86,2,2023-08-22,CUST_1408,Regular,45,180.64,0
TXN_024856,ELF_014,Crystalline Compass,Scrolls,14.25,14.76,1,2023-08-22,CUST_2146,Regular,23,14.1,0
TXN_023275,ELF_027,Recipe for Happiness,Tools,35.98,36.62,3,2023-08-22,CUST_1078,Regular,71,33.19,0
TXN_010256,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,123.41,1,2023-08-22,CUST_1983,Regular,13,127.39,0
TXN_012835,ELF_008,Enchanted Quill,Jewelry,179.93,179.82,1,2023-08-22,CUST_1178,High-Value,80,181.87,0
TXN_005583,ELF_023,Celestial Crystal Crown,Jewelry,93.82,97.23,1,2023-08-22,CUST_0514,New,53,94.51,0
TXN_015899,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,18.04,1,2023-08-22,CUST_2822,Regular,61,18.68,0
TXN_024724,ELF_011,Mystical Chisel,Potions,15.62,15.15,1,2023-08-22,CUST_2597,Loyal,88,16.66,0
TXN_003876,ELF_017,Sparkling Silver Necklace,Tools,41.73,42.66,2,2023-08-22,CUST_0164,Regular,50,45.52,0
TXN_006338,ELF_009,Magic Measuring Tape,Scrolls,22.02,21.51,2,2023-08-22,CUST_2272,New,86,22.88,0
TXN_010508,ELF_032,Wishing Well Water,Tools,34.38,32.88,2,2023-08-22,CUST_0985,Loyal,57,34.15,0
TXN_001635,ELF_006,Ruby Restoration Tonic,Potions,19.68,18.93,2,2023-08-22,CUST_1174,Loyal,32,17.29,0
TXN_009308,ELF_027,Recipe for Happiness,Tools,35.98,33.29,1,2023-08-22,CUST_4190,New,95,33.12,0
TXN_011150,ELF_007,Moonlight Memory Potion,Tools,28.19,27.83,2,2023-08-22,CUST_1242,Loyal,48,27.72,0
TXN_000160,ELF_021,Dazzling Diamond Tiara,Potions,33.36,34.98,3,2023-08-22,CUST_1957,Regular,24,36.37,0
TXN_003921,ELF_014,Crystalline Compass,Scrolls,14.25,13.57,1,2023-08-22,CUST_1443,Loyal,23,13.24,0
TXN_023216,ELF_028,Guide to Garden Magic,Jewelry,127.14,132.05,1,2023-08-22,CUST_3716,Regular,61,133.86,0
TXN_021151,ELF_007,Moonlight Memory Potion,Tools,28.19,28.58,2,2023-08-23,CUST_0961,New,49,27.42,0
TXN_015009,ELF_034,Dancing Shoes,Scrolls,28.98,28.91,1,2023-08-23,CUST_0726,New,56,30.17,0
TXN_015497,ELF_014,Crystalline Compass,Scrolls,14.25,12.84,1,2023-08-23,CUST_2459,New,94,12.79,0
TXN_011804,ELF_015,Luminous Lantern,Enchanted Items,172.73,178.39,2,2023-08-23,CUST_2156,High-Value,43,171.68,0
TXN_006839,ELF_031,Flying Carpet (Small),Potions,33.23,34.6,2,2023-08-23,CUST_0630,Loyal,52,34.65,0
TXN_022302,ELF_009,Magic Measuring Tape,Scrolls,22.02,26.59,1,2023-08-23,CUST_0285,New,1,28.21,0
TXN_001140,ELF_006,Ruby Restoration Tonic,Potions,19.68,20.6,1,2023-08-23,CUST_1465,High-Value,10,18.81,0
TXN_007776,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,127.26,2,2023-08-23,CUST_2354,Loyal,37,117.45,0
TXN_014485,ELF_025,Spell of Prosperity,Enchanted Items,282.43,250.92,1,2023-08-23,CUST_3593,New,90,264.01,0
TXN_021240,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,152.17,2,2023-08-23,CUST_0632,New,47,147.05,0
TXN_005743,ELF_001,Shimmering Health Potion,Potions,26.24,33.05,1,2023-08-23,CUST_4592,New,7,31.74,0
TXN_021443,ELF_007,Moonlight Memory Potion,Tools,28.19,27.91,2,2023-08-23,CUST_2542,High-Value,89,30.07,0
TXN_013077,ELF_011,Mystical Chisel,Potions,15.62,15.27,1,2023-08-23,CUST_4035,New,59,14.75,0
TXN_000445,ELF_007,Moonlight Memory Potion,Tools,28.19,29.04,1,2023-08-23,CUST_3242,High-Value,17,28.11,0
TXN_019921,ELF_026,Map of Hidden Treasures,Potions,38.56,38.07,2,2023-08-23,CUST_1625,Regular,52,35.13,0
TXN_015173,ELF_001,Shimmering Health Potion,Potions,26.24,25.0,3,2023-08-23,CUST_4022,Regular,76,25.09,0
TXN_021845,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,218.69,1,2023-08-23,CUST_0897,High-Value,17,212.99,0
TXN_014687,ELF_004,Golden Healing Draught,Scrolls,21.97,21.88,1,2023-08-23,CUST_2803,Regular,69,20.18,0
TXN_008146,ELF_004,Golden Healing Draught,Scrolls,21.97,21.21,1,2023-08-23,CUST_2459,High-Value,57,21.38,0
TXN_013963,ELF_022,Enchanted Gold Amulet,Tools,32.67,32.72,3,2023-08-23,CUST_0846,Loyal,74,33.9,0
TXN_015115,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,214.31,2,2023-08-23,CUST_0358,High-Value,74,198.53,0
TXN_007546,ELF_021,Dazzling Diamond Tiara,Potions,33.36,34.13,1,2023-08-23,CUST_1774,Regular,16,35.73,0
TXN_001292,ELF_032,Wishing Well Water,Tools,34.38,35.88,2,2023-08-23,CUST_1213,New,14,33.62,0
TXN_020776,ELF_028,Guide to Garden Magic,Jewelry,127.14,125.41,1,2023-08-23,CUST_0231,Loyal,75,116.55,0
TXN_008834,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,164.73,1,2023-08-23,CUST_2633,Regular,42,160.78,0
TXN_015129,ELF_026,Map of Hidden Treasures,Potions,38.56,40.43,2,2023-08-23,CUST_4608,High-Value,75,37.11,0
TXN_009347,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,18.39,1,2023-08-23,CUST_0444,Regular,53,18.63,0
TXN_007652,ELF_004,Golden Healing Draught,Scrolls,21.97,20.87,3,2023-08-23,CUST_2762,High-Value,28,21.65,0
TXN_010585,ELF_023,Celestial Crystal Crown,Jewelry,93.82,97.06,1,2023-08-23,CUST_1641,Loyal,28,96.92,0
TXN_006999,ELF_005,Emerald Energy Potion,Enchanted Items,162.41,167.06,1,2023-08-23,CUST_3190,High-Value,77,164.15,0
TXN_008816,ELF_011,Mystical Chisel,Potions,15.62,15.16,1,2023-08-23,CUST_3824,High-Value,21,14.42,0
TXN_005626,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,129.25,1,2023-08-23,CUST_3756,New,25,131.88,0
TXN_021287,ELF_032,Wishing Well Water,Tools,34.38,35.67,1,2023-08-23,CUST_3746,Loyal,41,36.31,0
TXN_018371,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,209.58,2,2023-08-23,CUST_2617,High-Value,69,216.36,0
TXN_012060,ELF_005,Emerald Energy Potion,Enchanted Items,162.41,159.38,1,2023-08-23,CUST_1615,Regular,79,162.43,0
TXN_004703,ELF_013,Ethereal Axe,Jewelry,174.87,173.78,1,2023-08-23,CUST_4944,Loyal,35,186.16,0
TXN_021644,ELF_014,Crystalline Compass,Scrolls,14.25,14.56,1,2023-08-23,CUST_2433,Loyal,15,14.09,0
TXN_013175,ELF_016,Glimmering Gem Ring,Potions,20.5,21.45,1,2023-08-23,CUST_3161,Regular,77,20.04,0
TXN_015933,ELF_005,Emerald Energy Potion,Enchanted Items,162.41,162.7,2,2023-08-23,CUST_4383,Regular,46,147.8,0
TXN_024540,ELF_002,Mystic Mana Elixir,Tools,77.29,75.02,2,2023-08-23,CUST_0984,Loyal,75,76.57,0
TXN_013608,ELF_021,Dazzling Diamond Tiara,Potions,33.36,32.99,1,2023-08-23,CUST_0195,New,67,34.54,0
TXN_014173,ELF_011,Mystical Chisel,Potions,15.62,14.86,2,2023-08-23,CUST_1321,High-Value,87,16.1,0
TXN_022531,ELF_015,Luminous Lantern,Enchanted Items,172.73,168.61,1,2023-08-23,CUST_4900,High-Value,36,179.92,0
TXN_002945,ELF_027,Recipe for Happiness,Tools,35.98,46.64,1,2023-08-23,CUST_1425,Loyal,3,44.5,0
TXN_013025,ELF_023,Celestial Crystal Crown,Jewelry,93.82,89.33,2,2023-08-23,CUST_2031,Loyal,81,93.04,0
TXN_010046,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,188.79,2,2023-08-23,CUST_3168,High-Value,85,193.59,0
TXN_001610,ELF_011,Mystical Chisel,Potions,15.62,15.96,1,2023-08-23,CUST_3953,High-Value,73,16.0,0
TXN_010133,ELF_026,Map of Hidden Treasures,Potions,38.56,37.1,2,2023-08-23,CUST_3982,High-Value,49,38.6,0
TXN_000205,ELF_002,Mystic Mana Elixir,Tools,77.29,91.68,3,2023-08-23,CUST_3291,Regular,7,86.35,0
TXN_023561,ELF_015,Luminous Lantern,Enchanted Items,172.73,159.3,1,2023-08-23,CUST_4628,Regular,89,154.55,0
TXN_020348,ELF_021,Dazzling Diamond Tiara,Potions,33.36,32.81,1,2023-08-23,CUST_0236,New,36,33.94,0
